UFitBit output: 	Mon, Jan 14 2013 - 00:00:00 Mon, Jan 14 2013 - 23:59:59
Timestamp:	1.35811799E12	1.35820437E12	Steps	activescore	floors	calories
12:10:00	0	2	0
12:15:00	0	0	0
12:20:00	0	2	0
12:25:00	236	20	0
12:30:00	201	16	0
12:35:00	95	7	0
12:40:00	198	13	3
12:45:00	0	2	0
12:50:00	0	0	0
12:55:00	101	6	0
13:00:00	0	0	0
13:05:00	29	5	0
13:10:00	0	2	0
13:15:00	9	3	0
13:20:00	0	2	0
13:25:00	0	0	0
13:30:00	0	0	0
13:35:00	0	2	0
13:40:00	0	0	0
13:45:00	0	2	0
13:50:00	68	8	0
13:55:00	0	0	0
14:00:00	0	0	0
14:05:00	7	3	0
14:10:00	0	0	0
14:15:00	0	2	0
14:20:00	0	0	0
14:25:00	214	15	0
14:30:00	11	2	0
14:35:00	191	14	3
14:40:00	37	3	0
14:45:00	0	0	0
14:50:00	0	0	0
14:55:00	8	3	0
15:00:00	0	0	0
15:05:00	28	6	0
15:10:00	13	6	0
15:15:00	0	5	0
15:20:00	23	2	0
15:25:00	0	2	0
15:30:00	15	6	0
15:35:00	364	22	0
15:40:00	597	26	0
15:45:00	641	22	1
15:50:00	476	19	1
15:55:00	10	3	0
16:00:00	128	10	0
16:05:00	410	25	1
16:10:00	38	4	0
16:15:00	0	6	0
16:20:00	0	3	0
16:25:00	106	7	0
16:30:00	136	11	0
16:35:00	130	10	0
16:40:00	93	7	0
16:45:00	415	18	0
16:50:00	159	13	1
16:55:00	26	6	0
17:00:00	61	8	0
17:05:00	12	6	0
17:10:00	53	5	0
17:15:00	306	17	2
17:20:00	380	19	1
17:25:00	119	7	0
17:30:00	398	25	0
17:35:00	0	0	0
17:40:00	0	0	0
17:45:00	0	2	0
17:50:00	0	0	0
17:55:00	0	0	0
18:00:00	0	0	0
18:05:00	0	0	0
18:10:00	10	4	0
18:15:00	0	0	0
18:20:00	0	0	0
18:25:00	0	0	0
18:30:00	0	0	0
18:35:00	14	3	0
18:40:00	0	0	0
18:45:00	0	2	0
18:50:00	0	0	0
18:55:00	0	0	0
19:00:00	0	0	0
19:05:00	21	6	0
19:10:00	0	2	0
19:15:00	8	4	0
19:20:00	0	2	0
19:25:00	0	0	0
19:30:00	31	2	0
19:35:00	0	0	0
19:40:00	0	2	0
19:45:00	87	9	1
19:50:00	0	6	0
19:55:00	0	7	0
20:00:00	0	4	0
20:05:00	0	6	0
20:10:00	0	6	0
20:15:00	10	4	0
20:20:00	13	4	0
20:25:00	0	2	0
20:30:00	33	6	0
20:35:00	12	4	0
20:40:00	0	2	0
20:45:00	14	2	0
20:50:00	0	4	0
20:55:00	0	0	0
21:00:00	0	0	0
21:05:00	0	2	0
21:10:00	21	3	0
21:15:00	31	2	0
21:20:00	0	0	0
21:25:00	0	0	0
21:30:00	0	0	0
21:35:00	0	0	0
21:40:00	8	2	0
21:45:00	0	2	0
21:50:00	0	3	0
21:55:00	0	2	0
22:00:00	0	0	0
22:05:00	0	0	0
22:10:00	0	0	0
22:15:00	0	0	0
22:20:00	0	0	0
22:25:00	17	2	0
22:30:00	36	6	0
22:35:00	30	2	0
22:40:00	17	2	0
22:45:00	0	0	0
22:50:00	0	0	0
22:55:00	0	2	0
23:00:00	0	2	0
23:05:00	0	0	0
23:10:00	0	2	0
23:15:00	0	0	0
23:20:00	0	2	0
23:25:00	49	6	0
23:30:00	222	15	0
23:35:00	225	16	1
23:40:00	0	2	0
23:45:00	71	5	1
23:50:00	4	2	0
23:55:00	0	2	0
------------	SLEEP
sleep=0
